"text","label","model","source","domain","language"
"最近，有关媒体报道，政府采购投诉事件在不少地区频频发生，正呈上升趋势。据笔者了解，一些地区的投诉事件之所以频繁发生，其中一个重要原因，就是当事人在委托代理协议实务方面不当。为此，本文试就委托代理协议实务中容易出错的几个问题，发表一些浅见，以求对委托代理双方当事人能有所受益。","","","","",""
"一、书面形式不可免。在现实中，委托是一种司空见惯的现象，在政府采购工作中也普遍存在，有采购人对纳入集中采购目录范围的采购项目，委托集中采购机构采购，也有采购人将分散采购项目委托给集中采购机构或有资格的社会中介机构采购，但至今仍有不少采购人以口头形式委托，不与被委托方签订委托代理协议。这样做是不当的，也是很危险的。首先，这种做法不合法律规定。《政府采购法》在第二十条中明确规定：“采购人依法委托采购代理机构办理采购事项的，应当由采购人与采购代理机构签订委托代理协议，依法确定委托代理的事项，约定双方权利义务”。据全国人大政府采购法起草小组的专家说，这一条的立法目的就是为了维护委托的严肃性，维护双方当事人的合法权益，防止因口头委托，发生不良后果，损害当事人利益，才要求采购人必须与采购代理机构签订委托代理协议，在协议中明确代理事项，约定双方的权利义务，使各当事人在采购活动中，各负其责，共同做好采购工作。其次，这种做法是一种没有理智的表现。俗话说，不怕一万，就怕万一。口头委托虽然效率高些，但很容易出问题，因为，口头委托随意性大，准确性差，双方权利和义务界定不清。这样在具体委托事项实施中，一方面，被委托方很难准确地把握委托方的需求，还很容易超越委托权限行事，出了力还讨不到好；另一方面，委托方也容易干预实施中的委托事项，影响了委托事项的正常实施，还认为这属于正常委托，可以想象，顺顺当当实施委托事项，是很难做到的。一旦委托事项不能达到预期效果，双方就会互相埋怨，轻则提出投诉，重则对簿公堂。如有理智的话，就不会口头委托，就会依法办事，签订委托代理协议。再次，这种做法是图轻松、怕麻烦、不负责任的表现。在一些采购人看来，口头委托一下，多省事。可往往事与人违，如2005年8月下旬，某县中学经办人打电话给该县政府采购中心口头委托他们采购500套桌椅，结果，采购中心有关人员依据电话记录，为该校采购了300套桌椅，比校方的实际需求少购了200套桌椅，在投诉答辩会上，双方都不承认错，采购中心人员说，你们电话中明明讲的是300套，不信请看电话记录；学校经办人则说，我确实在电话中讲的是500套，后经调解商定，重新采购。可这样一来，使200名新生推迟了7天才入学上课，这给学校和采购中心都造成了不好的影响。从这个小例不难看出，如果采购双方经办人都有一点工作责任心，都要求签订委托代理协议，就不会发生200名新生推迟7天才入学上课的结果。因此，只要发生委托采购事项，双方就一定要签订委托代理协议，书面形式千万不可免。当前，之所以仍有不少采购人以口头形式委托，不与被委托方签订委托代理协议。其原因主要是有不少人政府采购法制意识薄弱，认为签订委托代理协议是可有可无的事项，甚至有不少人还散布，签订书面委托代理协议太麻烦，口头委托就行了，并且还以本单位进行过几次政府采购都是口头委托的事实来证明。所以，针对上述现象，我们决不能听之任之，必须加大对《政府采购法》的宣传力度，使人们能自觉执行法律规定，凡要进行委托采购，就必须以书面形式签订委托代理协议，同时，必须加大执法力度，对凡未签订委托代理协议，就为采购人采购的采购代理机构要严肃查处，只有这样，才能避免口头委托现象的蔓延。","","","","",""
"二、规范程序不可简。委托代理协议实务程序并不复杂，主要包括：⑴调研，采购人确定委托采购代理机构，或被委托的采购代理机构确定是否可以接受委托。⑵双方商谈代理事项，着重商谈①是全面委托还是单项委托，以及所包含的具体事项；②代理费用和付款方式；③重要要求（如采购物品的质量要求，供货时间等）；④协议变吏、终止的条件和操作方法等。⑶采购双方单位的有权机构审定委托代理协议草稿。⑷正式签订委托代理协议。对于上述程序，无论是采购人，还是采购代理机构都应当认真履行，一道程序都不能简化，一道程序都不能马虎了事，否则，就容易出问题，小则使委托代理协议流于形式，政府采购达不到预期效果；大则发生投诉，赔偿等。就拿第一道程序来说吧，如果采购人不对将要委托的采购代理机构，进行调研，掌握其代理资格、开展代理采购业务、商业信誉、专业人员、依法缴纳税收和社会保险费等方面的真实情况，就草率确定委托代理关系，弄得不好就会被冒名顶替的采购代理机构套住。这样的例子，报刊上经常可看到。或者被委托的采购代理机构专业人员水平不高，对所要采购物品的技术要求不懂，使采购效果不尽人意。同样，如果采购代理机构不履行调研程序，不掌握其诚信、采购资金是否筹足等方面的真实情况，就容易被少数不讲信誉或“喜欢”找麻烦的采购人蒙住，以致于所采购的物品旱已到了采购人处，但应付的费用就是被采购人以这样那样的理由拖住要不到。再拿第二道程序中的双方商谈代理费用和付款方式这一小程序来说吧，若双方不预先商谈好，不是正式签订委托代理协议时不顺当，就是将来付款时不顺当。由于篇幅关系，其它两道程序也就不展开论述了。","","","","",""
"三、实质内容不可少。所谓实质内容是指委托代理协议书中的主要内容或者说是重要内容，这是委托代理协议实务中的最重要的一条。对于实质内容，在制作委托代理协议书时，千万不能将其少掉。这是因为，实质内容是委托代理协议书的关键、筋骨，甚至于有的实质性内容还是委托代理协议书的灵魂，如双方的权利和义务。对于实质内容不可少，有四方面要求：一是所包括的范围要全面。实质内容主要有委托项目基本情况、采购方式、采购期限、双方的权利和义务、费用标准及支付方式、违约责任及其处理方法这六个方面。若少了哪一方面就不行，如少了采购期限这一方面，那采购代理机构随便在什么时候，为采购人进行采购都不能算是违约。二是内容要完整。如在委托项目基本情况的表述上，只是简单扼要地写委托采购学生桌椅，那就不行，一定要写完整，不仅要写数量、规格、材料名称等，还要写明政府采购立项文号和政府采购计划文号。否则就不好操作，买了复合型材料的，你委托人还不能说这不合要求。三是要求要具体。主要指时间要求、数额要求。如要求采购人在规定时间内向被委托的采购代理机构提交项目技术资料，那就要写出具体的时间要求，如这样写，自委托人签订本协议后七日内，有向被委托人提交项目详细技术需求资料的义务。四是表述要确切。如在委托代理协议书中的采购方式表述上，一定要确切，应该写公开招标方式的就不能写询价采购等其他采购方式，否则，就会违反《政府采购法》。为帮助采购双方当事人全面地掌握实质内容，因篇幅关系，故本文仅就双方的权利和义务、费用标准及支付方式、违约责任及其处理方法这三个方面所包括的内容作一介绍。","","","","",""
"双方的权利与义务","","","","",""
"（一）委托方（采购人，下同）的权利与义务","","","","",""
"１、委托方权利","","","","",""
"（１）委托方有依法确定采购需求、采购文件的权利；","","","","",""
"（２）委托方有敦促、监督被委托方（采购代理机构，下同）依法履行本协议的权利；","","","","",""
"　　（３）委托方经调查了解，如查实被委托方确有超越本协议且未征得委托方同意，以委托方名义从事其他活动的行为，有单方终止协议，并追究被委托方责任的权利；","","","","",""
"（４）在本协议履行期间，如发生危及社会安全稳定的重大事件或遭遇不可抗力，委托方有权单方终止合同，且不承担因此给被委托方造成的损失。","","","","",""
